marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	48645974	R1DG4PHL9YAI5L	B00LN0OHQY	307052334	Pyle Indoor Wireless Security IP Camera - 1mp HD 720p Home WiFi Nanny Remote Video Monitor - Electronic Motorized Rotating PTZ Pan Tilt Network Surveillance, Voice Mic Audio for Mobile & PC - PIPCAM8	Camera	4	0	0	N	N	The picture quality is great. If you are looking for a camera that ...	I bought one of these along with some of there pipcam5 cameras. I decided to run data cables to each camera because the pan/tilt function on the app was not working that well over wifi. The picture quality is great. If you are looking for a camera that is easily hidden this cam is not for you. If you are looking for a camera with good video quality, a good price, and can run data cables to it then this is for you.	2015-08-31
US	33516416	R1ZX7C19M2H98Q	B00U1WSRPW	668211645	Foto&Tech Wired Remote Shutter Release Control Replacement for Fujifilm X-T1 / Samsung NX10, NX100, GX-1S, GX-1L, GX-10, GX-20 / Sigma SD1	Camera	4	2	2	N	Y	works with Fujifilm X-T1	I am using this succesfully with my Fujifilm X-T1.  The best uses would be to capture long exposures in 'bulb' mode using a tripod.  The release shutter works by sliding the latch with a thumb by first sliding it halfway for focus lock followed by a full slide to take the picture.<br />For $10 bucks, this works vs. $40 for Fujifilm's.	2015-08-31
US	48645974	RT2ANOZUKOYIK	B00LN0ODRC	85511143	Pyle Outdoor IP Camera - Simple Weatherproof Wireless Bullet Cam - Home WiFi Security Surveillance Internet Video w/ Motion Detection Outside Night Vision for PC iOS and Android Smartphone - PIPCAM15	Camera	3	1	1	N	N	This cam works pretty well. The video quality is average but the ...	This cam works pretty well. The video quality is average but the price is right for a decent outdoor cam. Unfortunately I had 2 of these fail. They just stopped working completely. Pyle customer service was great and got me a new camera within a week.	2015-08-31
US	38962183	R1BO4EZT7C4EUK	B000EVSLRO	281472803	Joby GorillaPod Flexible Tripod	Camera	3	0	0	N	Y	It's okay. Spend more money on the one you WANT.	Yeah, it's okay. It holds... sort of. I would step up to a beefier model if I had to do it all over. I can get the mount into place but it does not &#34;GRIP&#34; the way I imagined it would. Plus, the tripod shoe does disconnect but it is made of super cheap materials and will probably snap off after it's 3rd use.	2015-08-31
US	14158952	RTOTS65ITKSIJ	B00KNXKYGE	939464004	GoPro Carrying Case by TrekaCam, for HD Hero 960,1,2,3,3+ & Hero 4 Cameras & Accessories, Eva Foam Liner, Medium, Black.	Camera	5	0	0	N	N	Nice and handy GoPro case.	Very nicely made case. We have not put it to use yet, but will soon.	2015-08-31
US	127620	R23UQXHDN00E9D	B00L50DSH6	136740264	DSTE® NB-2LH Battery + DC18 Travel and Car Charger Adapter for Canon Elura 85 90 MV800 800i 900 920 EOS 350D 400D PowerShot G7 G9 S70 S80 R100 R11 Camera as NB-2L BP-2LH	Camera	5	0	0	N	Y	Five Stars	It works properly and charges the battery quickly!	2015-08-31
US	41876687	R3FX8INLYNBJ8X	B00CGW74YU	764186249	Lens Cap Bundle - 4 Snap-on Lens Caps for DSLR Cameras including Nikon, Canon, Sony - 4 Lens Cap Keepers / 1 CamKix Microfiber Cleaning Cloth included	Camera	5	0	0	N	Y	4 for the price of one!	Exceeded our expectations. Work great and I got these 4 for the same price of just ONE at Best buy. More like &#34;Worst buy&#34; if you ask me. Thanks CamKix!	2015-08-31
US	128582	R1Y3P372ZXQOYO	B00QYILVRS	193096341	PAPAGO Dash Camera for Cars GoSafe 520 Super HD 2304x1296 Dash Cam - Car DVR Dashboard Camera with Superior Night Vision, Parking Monitor, G-Sensor ,3" Screen GS520-US	Camera	5	1	2	N	N	Outstanding	This is an outstanding dash cam with lots of useful features. The camera itself is well made. This dash cam uses one of the top video capture chip out there. As a result video images are one of the best I've seen. I will get one myself. A friend lend it to me.	2015-08-31
US	116700	RYXRABZDTU5JL	B010PM56G0	778331804	VANDESAIL Accessories Kit, GoPro Camera Bundle Kit for GoPro Hero 4 3 2 1	Camera	5	1	1	N	N	Amazing product. Bought this set for my trip	Shipped right on time! Amazing product. Bought this set for my trip . All the components are great quality.	2015-08-31
US	48728335	RILNN32O7YV9X	B001AJJON4	16875860	Targus Digital Universal Size Screen Protector (TG-RSSP)	Camera	2	0	0	N	N	Eh	There are premeasured dotted lines to cut for other sized screens but not for my Nikon D5300. I had to guess where to cut. Application was tricky and the squeegee card bends easily and doesn't get all of the bubbles out from under the screen. Looks bad...but it will do until I get a new one Precut for my camera	2015-08-31
US	4975146	R3R2FGV7DTBDO1	B00OUZ9TFS	905146955	GoPole Scenelapse 360 Degree Time Lapse Unit	Camera	5	0	0	N	Y	Five Stars	Good product solves the purpose	2015-08-31
US	26646389	R2G8XOOJDX1FAI	B007GE7WKO	770035031	SureStrike Saftey nut	Camera	5	0	0	N	Y	Works well	It did what it was supposed to do. Satisfactory Product	2015-08-31
US	14512093	R1QYQDJYF9JHYS	B004OCEYAC	38772809	Custom SLR C-Loop Camera Strap Mount - Black	Camera	5	0	0	N	Y	Makes SLR's more pleasurable to carry	This simple little device has made my Canon 5d Mark II much more pleasurable to carry.  The cameral is in an easier position for taking photos quickly, can be braced easily with one hand while hiking/backpacking, and doesn't swing and bang against the body quite as much as with the regular strap setup.	2015-08-31
US	37020801	R19Z3R6Y656I6Q	B00C2L6C98	674334922	BIRUGEAR Replacement Eyecup - EF for Canon EOS Rebel SL1 T6i T6s T5i T5 T4i T3i T2i T1i XSi DSLR Cameras withMicrofiber Cleaning Cloth	Camera	5	0	0	N	Y	Good quality and shipped quickly	As advertised.  Good quality and shipped quickly.	2015-08-31
US	12031482	R1LPN937LMV7CG	B00NSE1F6I	85297977	Neewer DSLR Camera Shutter Release Wired LCD Timer Remote Control Intervalometer Time-lapse Photography Device Compatible with RM-VPR1 Multi-Terminal Plug for Select SONY Alpha Models	Camera	5	0	0	N	Y	Handy	Handy device for long exposures. In that it also has a timer built in makes it a great buy.	2015-08-31
US	45107283	R20WOGEUDHB1KB	B00I0JH6KA	107036151	SP Gadgets Swivel Arm Mount One Color, One Size	Camera	5	0	0	N	Y	MUST HAVE FOR GOPRO !!!	FRIGING best thing I ever got for my GoPro !!!!!! I use it on 75% of protects it allow me to get so many different angles that mounts sometimes restrict you to have.	2015-08-31
US	10072443	R2GJS7W8YNGNMN	B002LTXQUE	687344170	Rokinon FE8M-C 8mm F3.5 Fisheye Fixed Lens for Canon - Black	Camera	3	1	1	N	Y	Still the best APSC fish eye out there	Soft at f3.5, more sharp around f8. Still the best APSC fish eye out there.	2015-08-31
US	24849194	R3EXOAMZRP4LZY	B00ZJMHU52	349251736	Enhance Xbox One Starter Accessory Kit with Xbox One Media Remote , Xbox Kinect TV Stand Mount , and Kinect Camera Privacy Shield - The Perfect Addition to Your New Microsoft Xbox One Game System!	Camera	3	0	0	N	Y	It's ok	Remote does not have much range to it	2015-08-31
US	50525931	R1L0W0IF247L8D	B0010ED38Q	466537773	GE Security TX-6010-01-1 Supervised Wireless Smoke, Residential UL217 Transmitter	Camera	5	1	1	N	Y	If you are using a GE or Interlogix panel with this model it should be very easy to add to your existing system	Luckily I haven't had a real-life situation where this unit was needed, but setup and pairing with my Concord 4 system took about 3 minutes. If you are using a GE or Interlogix panel with this model it should be very easy to add to your existing system. Be sure to download your wireless panel's user manual, as you these smoke alarms usually need to go onto a dedicated group/zone, and be setup as a specific sensor. If you are using a monitored Concord 4 system, be sure to add the sensor text as &#34;smoke or fire alarm,&#34; and perhaps a location (which I did not as I don't really care where the fire or smoke is, I just want to know my house is on fire) so that the monitoring company will know that it's a fire emergency and not a police emergency. If you don't name this sensor I believe it will only tell the monitoring company that Sensor #XX has been tripped. I would recommend getting more than one unit for your home, and installing these yourself as it's free. It's definitely simple enough to do by yourself, provided you follow the instructions closely.  Update: My spouse burned some bacon this morning and this thing definitely works. It's quite sensitive. It's not in the kitchen but near it.	2015-08-31
US	33429818	R38J446I2HZA9M	B00X65TSAE	234588481	R-Tech Plug & Play 1080p (2MP) HD Wireless Pan/Tilt 2-Way Audio IP Camera with Night Vision (White)	Camera	2	0	0	N	Y	Wireless is hard to set up and goes off line	The camera works well when the ethernet cable is plugged in but the wireless function is very hard to set up and goes offline several times a day.  I don't recommend this unit so keep looking.	2015-08-31
US	44857047	R1KS1QKDDJU21U	B00N0SG7HO	297092013	iDaye Waterproof Floating Hand Grip/ Floating Handle Tripod/ Floating Camera/ Pole Mount for Gopro Hero 1/2/3/3+ Hero 4, Includes Thumb Screw and Adjustable Wrist Strap(Yellow)	Camera	4	0	0	N	Y	Works as described	Great product as advertised. Used it to snorkel in Cozumel Mexico. As described. Does exactly as it is supposed to. Only thing I can think of is that there was just a little bit of water in the bobber part, but I asked a few other friends, and that seems to be teh case with all of these types of handles. Great item.	2015-08-31
US	35297198	R2AI50ES3V42QM	B00443BDHS	681489245	Dakota Alert DCPA-2500 Duty Cycle Probe Alert 2500' Kit (Black White)	Camera	5	0	0	N	Y	This one is much better - it has volume selection and choice of sound	Replaced a 10 yr old alert that is no longer made.  This one is much better -  it has volume selection and choice of sound.  It works from 1/8 mile from the house. Lpve it.	2015-08-31
US	15354510	R229JE3QK0FFGO	B00COAPZ2W	528336230	GW Security HD 2MP 1080P HDCVI /AHD/TVI 960H Bullet Security Camera Outdoor Day Night Video Surveillance (Default AHD Mode)	Camera	5	0	0	N	Y	Great value along with a one year warrantee and information ...	Great value along with a one year warrantee and information to contact the seller via e-mail and web if you have any issues. Great daytime pic and much improved night vision as well. Will be buying more soon.	2015-08-31
US	9876854	R2CI92HPLMFCZQ	B00Q7GF4MU	155368629	GoPro HERO4 Hero 4 Black Edition 4K Action Camera Camcorder with 64GB MicroSD, 3x Battery, Charger, Large Case, Handle, Tripod, Car Mount, LED Video Light, Head Helmet Strap, Cleaning Kit(CHDHX-401)	Camera	2	0	1	N	Y	Not Happy.... fast shipping tho !	So i know its not 47th street fault . but i Received a faulty GoPro. from day one  untill now the unit freezes with or without an SD card inserted . witch means the the GoPro it self. I have made a claim to GoPro but I will have to pay the shipping and handling sending and receiving my GoPro. suckks since i already paid so much fo this product. agian not 47th streets problem but I've messaged 47th street and no answer. other then that. really fast shipping and the accessories are decent and give you alot of options for fliming.	2015-08-31
US	31647552	RC3M7HD0M5BSC	B003M574PE	413886783	Canon EOS Rebel T2i SLR Digital Camera Kit	Camera	4	0	0	N	Y	Four Stars	It fit my Audi perfect. The price was lot better then dealers.	2015-08-31
US	2463093	R2JISYZ6OCHX1J	B0081SMD4E	304388878	10 x 12 Chromakey Green Screen Background Support Stand 2400 Watt Photography Studio Lights Photo Video Lighting Kit H9004SB2-1012G	Camera	4	0	0	N	Y	A great buy!	I am a professional videographer and for the money you will not find a better deal.  The stands are not super high quality but with proper care they will last you many years.  The cloth is thinner than others but none the less decent quality.  All in all a good bundle of good products.	2015-08-31
US	48652223	RCT3MG79U7O1G	B000BNY64C	853708552	STK's Canon BP-511 2200mAh Battery for Select Canon Cameras (2 Pack)	Camera	5	0	0	N	Y	these seem to work the best with Canon 50D	Out of the aftermarket BP-511, these seem to work the best with Canon 50D.	2015-08-31
US	32854810	R3E66DIUWYBOY2	B00VTDKQN8	310961609	Smatree F1 Waterproof Floating Carbon Fiber Hand Grip for GoPro Hero 6/5/4/3+/3/2/1/Session,Action Cameras	Camera	5	1	1	N	N	Great construction and super light handle	Received this item in the mail a few days ago and came in a sleek new package. The SmaPole F1 Gopro handle is made of a carbon fiber body and metal gopro mount. I think Smatree made a great handle even better by using these materials. I have another brand handle but it's constructed of plastic and foam for the handle. Smatree took it a step further and used a much lighter and stronger material which is great. The SmapPole is longer than my other handle by about 4-5&#34; but this brings the camera further away giving a little bit more distance giving you a wider shot. I do see one thing that many mention, is that it has no grip built in the carbon fiber handle. This is very minor being that they include a detachable wrist lanyard that has an adjustable lock to keep it from sliding off your wrist. For those of you who have a mini tripod, you can screw the end of this handle to extend the height. All in all, I think this is a great product for the price being that it's made of real carbon fiber and all metal construction. I was given a sample product to evaluate and give my honest opinion.	2015-08-31
US	27562934	R37GDD3HHEXBFF	B00XC46RWG	273550933	Lightdow LD6000 WiFi 1080P HD Sports Action Camera Bundle with DSP:Novatek NT96655 Chip, 2.0-Inch LTPS LCD, 170° Wide Angle Lens and Bonus Battery	Camera	5	0	0	N	Y	AWESOME ALTERNATIVE!	It's not a Gopro, know that when you buy it, HOWEVER, it's pretty awesome. Very easy to use and set up. Battery life depends on how you set up your res, and quality. Good buy. Great product. They just need a Bluetooth or app to link to a phone, and you'll be good to go.	2015-08-31
US	2332811	RJYSFKK828ABF	B00YDPTUQI	963312278	Nikon COOLPIX L840 Digital Camera (Purple) + 4 AA Pack NiMH Rechargeable Batteries and Charger + 16GB SDHC Class 10 Memory Card + Carrying Case + 12-Inch Flexible Tripod with Gripping Rubber Legs + SD Card USB Reader + Memory Card Wallet + Deluxe Starter Kit + Lens Cap Keeper Brand Specials Package	Camera	4	0	0	N	Y	well worth the money!	Canera excellent some of the accessories are of questionable quality but time will tell.	2015-08-31
